name,|V|,SelfOpp,Opp,IsUndAT,UndGrph,s,GvAb,|T_v:G_v|,|A_v:G_v|,Solv,Rad,AtNo,AtTy,|AltCyc|,AltExp,AltPer,AltSeq,IsGWD
ATD[897;8],897,yes,ATD[897;8],yes,GHAT[897;2],1,Ab,2,2,solv,69,69,tight,13,1,13,[69],no
ATD[897;9],897,yes,ATD[897;9],yes,GHAT[897;3],1,Ab,2,2,solv,299,299,tight,3,1,3,[299],no
ATD[897;10],897,yes,ATD[897;10],yes,GHAT[897;3],1,Ab,2,2,solv,3,3,tight,299,1,299,[3],no
ATD[898;1],898,yes,ATD[898;1],yes,GHAT[898;1],1,Ab,2,2,solv,449,898,---,2,1,2,[449],no
ATD[898;2],898,yes,ATD[898;2],yes,GWG(449;1),448,Ab,2,2,solv,2,2,tight,449,1,449,[2],yes
ATD[899;1],899,yes,ATD[899;1],yes,GHAT[899;1],1,Ab,2,2,solv,29,29,tight,31,1,31,[29],no
ATD[899;2],899,yes,ATD[899;2],yes,GHAT[899;1],1,Ab,2,2,solv,31,31,tight,29,1,29,[31],no
ATD[900;1],900,no,ATD[900;2],no,HAT[900;1],1,Ab,0,1,solv,15,1,loose,60,2,4,[15;225],no
ATD[900;2],900,no,ATD[900;1],no,HAT[900;1],1,Ab,0,1,solv,15,1,loose,60,2,4,[15;225],no
ATD[900;3],900,no,ATD[900;4],no,HAT[900;2],1,Ab,0,1,solv,15,3,---,60,2,12,[15;75],no
ATD[900;4],900,no,ATD[900;3],no,HAT[900;2],1,Ab,0,1,solv,15,3,---,60,2,12,[15;75],no
ATD[900;5],900,no,ATD[900;6],no,HAT[900;3],1,Ab,0,1,solv,3,1,loose,300,2,12,[3;75],no
ATD[900;6],900,no,ATD[900;5],no,HAT[900;3],1,Ab,0,1,solv,3,1,loose,300,2,12,[3;75],no
ATD[900;7],900,no,ATD[900;8],no,HAT[900;4],1,Ab,0,1,solv,9,3,---,100,2,4,[9;225],no
ATD[900;8],900,no,ATD[900;7],no,HAT[900;4],1,Ab,0,1,solv,9,3,---,100,2,4,[9;225],no
ATD[900;9],900,no,ATD[900;10],no,HAT[900;5],1,Ab,0,1,solv,3,1,loose,300,2,4,[3;225],no
ATD[900;10],900,no,ATD[900;9],no,HAT[900;5],1,Ab,0,1,solv,3,1,loose,300,2,4,[3;225],no
ATD[900;11],900,no,ATD[900;12],no,HAT[900;6],1,Ab,0,1,solv,5,1,loose,180,2,36,[5;25],no
ATD[900;12],900,no,ATD[900;11],no,HAT[900;6],1,Ab,0,1,solv,5,1,loose,180,2,36,[5;25],no
ATD[900;13],900,no,ATD[900;14],no,HAT[900;7],1,Ab,0,1,solv,15,1,loose,60,2,4,[15;225],no
ATD[900;14],900,no,ATD[900;13],no,HAT[900;7],1,Ab,0,1,solv,15,1,loose,60,2,4,[15;225],no
ATD[900;15],900,no,ATD[900;16],no,HAT[900;8],1,Ab,0,1,solv,5,1,loose,180,2,36,[5;25],no
ATD[900;16],900,no,ATD[900;15],no,HAT[900;8],1,Ab,0,1,solv,5,1,loose,180,2,36,[5;25],no
ATD[900;17],900,no,ATD[900;18],no,HAT[900;9],1,Ab,0,1,solv,15,15,tight,60,1,60,[15],no
ATD[900;18],900,no,ATD[900;17],no,HAT[900;9],1,Ab,0,1,solv,15,15,tight,60,1,60,[15],no
ATD[900;19],900,no,ATD[900;20],no,HAT[900;10],1,Ab,0,1,solv,15,3,---,60,2,12,[15;75],no
ATD[900;20],900,no,ATD[900;19],no,HAT[900;10],1,Ab,0,1,solv,15,3,---,60,2,12,[15;75],no
ATD[900;21],900,no,ATD[900;22],no,HAT[900;11],1,Ab,0,1,solv,15,3,---,60,2,12,[15;75],no
ATD[900;22],900,no,ATD[900;21],no,HAT[900;11],1,Ab,0,1,solv,15,3,---,60,2,12,[15;75],no
ATD[900;23],900,no,ATD[900;24],no,HAT[900;12],1,Ab,0,1,solv,75,75,tight,12,1,12,[75],no
ATD[900;24],900,no,ATD[900;23],no,HAT[900;12],1,Ab,0,1,solv,75,75,tight,12,1,12,[75],no
ATD[900;25],900,no,ATD[900;26],no,HAT[900;13],1,Ab,0,1,solv,45,45,tight,20,1,20,[45],no
ATD[900;26],900,no,ATD[900;25],no,HAT[900;13],1,Ab,0,1,solv,45,45,tight,20,1,20,[45],no
ATD[900;27],900,no,ATD[900;28],no,HAT[900;14],1,Ab,0,1,solv,45,9,---,20,2,4,[45;225],no
ATD[900;28],900,no,ATD[900;27],no,HAT[900;14],1,Ab,0,1,solv,45,9,---,20,2,4,[45;225],no
ATD[900;29],900,no,ATD[900;30],no,HAT[900;15],1,Ab,0,1,solv,45,9,---,20,2,4,[45;225],no
ATD[900;30],900,no,ATD[900;29],no,HAT[900;15],1,Ab,0,1,solv,45,9,---,20,2,4,[45;225],no
ATD[900;31],900,no,ATD[900;32],no,HAT[900;16],1,Ab,0,1,solv,225,225,tight,4,1,4,[225],no
ATD[900;32],900,no,ATD[900;31],no,HAT[900;16],1,Ab,0,1,solv,225,225,tight,4,1,4,[225],no
ATD[900;33],900,no,ATD[900;34],no,HAT[900;17],1,Ab,0,1,solv,15,1,loose,60,2,4,[15;225],no
ATD[900;34],900,no,ATD[900;33],no,HAT[900;17],1,Ab,0,1,solv,15,1,loose,60,2,4,[15;225],no
ATD[900;35],900,yes,ATD[900;35],yes,GHAT[900;1],1,Ab,2,4,solv,2,1,loose,450,3,2,[2;30;450],no
ATD[900;36],900,yes,ATD[900;36],yes,GHAT[900;1],1,Ab,2,4,solv,30,30,tight,30,1,30,[30],no
ATD[900;37],900,yes,ATD[900;37],yes,GHAT[900;1],2,Ab,2,2,solv,15,1,loose,60,2,4,[15;225],no
ATD[900;38],900,yes,ATD[900;38],yes,GHAT[900;2],1,Ab,2,2,solv,10,1,loose,90,2,9,[10;100],no
ATD[900;39],900,yes,ATD[900;39],yes,GHAT[900;2],1,Ab,2,2,solv,9,3,---,100,2,1,[9;900],no
ATD[900;40],900,yes,ATD[900;40],yes,GHAT[900;3],1,Ab,2,2,solv,15,1,loose,60,2,3,[15;300],no
ATD[900;41],900,yes,ATD[900;41],yes,GHAT[900;3],1,Ab,2,2,solv,6,1,loose,150,2,3,[6;300],no
ATD[900;42],900,yes,ATD[900;42],yes,GHAT[900;4],1,Ab,2,2,solv,3,1,loose,300,2,3,[3;300],no
ATD[900;43],900,yes,ATD[900;43],yes,GHAT[900;4],1,Ab,2,2,solv,30,3,---,30,2,3,[30;300],no
ATD[900;44],900,yes,ATD[900;44],yes,GHAT[900;5],1,Ab,2,2,solv,5,1,loose,180,2,36,[5;25],no
ATD[900;45],900,yes,ATD[900;45],yes,GHAT[900;6],1,Ab,2,2,solv,18,6,---,50,2,2,[18;450],no
ATD[900;46],900,yes,ATD[900;46],yes,GHAT[900;6],1,Ab,2,2,solv,18,12,---,50,2,2,[18;450],no
ATD[900;47],900,yes,ATD[900;47],yes,GHAT[900;6],1,Ab,2,2,solv,5,1,loose,180,2,36,[5;25],no
ATD[900;48],900,yes,ATD[900;48],yes,GHAT[900;7],1,Ab,2,2,solv,6,4,---,150,2,2,[6;450],no
ATD[900;49],900,yes,ATD[900;49],yes,GHAT[900;7],1,Ab,2,2,solv,15,3,---,60,2,12,[15;75],no
ATD[900;50],900,yes,ATD[900;50],yes,GHAT[900;7],1,Ab,2,2,solv,6,2,antipodal,150,2,6,[6;150],no
ATD[900;51],900,yes,ATD[900;51],yes,GHAT[900;8],1,Ab,2,2,solv,6,2,antipodal,150,2,6,[6;150],no
ATD[900;52],900,yes,ATD[900;52],yes,GHAT[900;8],1,Ab,2,2,solv,15,3,---,60,2,12,[15;75],no
ATD[900;53],900,yes,ATD[900;53],yes,GHAT[900;8],1,Ab,2,2,solv,6,2,antipodal,150,2,2,[6;450],no
ATD[900;54],900,yes,ATD[900;54],yes,GHAT[900;9],1,Ab,2,2,solv,30,6,---,30,2,6,[30;150],no
ATD[900;55],900,yes,ATD[900;55],yes,GHAT[900;9],1,Ab,2,2,solv,3,1,loose,300,2,12,[3;75],no
ATD[900;56],900,yes,ATD[900;56],yes,GHAT[900;9],1,Ab,2,2,solv,6,2,antipodal,150,2,2,[6;450],no
ATD[900;57],900,yes,ATD[900;57],yes,GHAT[900;10],1,Ab,2,2,solv,6,4,---,150,2,2,[6;450],no
ATD[900;58],900,yes,ATD[900;58],yes,GHAT[900;10],1,Ab,2,2,solv,30,6,---,30,2,6,[30;150],no
ATD[900;59],900,yes,ATD[900;59],yes,GHAT[900;10],1,Ab,2,2,solv,3,1,loose,300,2,12,[3;75],no
ATD[900;60],900,yes,ATD[900;60],yes,GHAT[900;11],1,Ab,2,2,solv,10,2,antipodal,90,2,18,[10;50],no
ATD[900;61],900,yes,ATD[900;61],yes,GHAT[900;11],1,Ab,2,2,solv,9,3,---,100,2,4,[9;225],no
ATD[900;62],900,yes,ATD[900;62],yes,GHAT[900;11],1,Ab,2,2,solv,18,6,---,50,2,2,[18;450],no
ATD[900;63],900,yes,ATD[900;63],yes,GHAT[900;12],1,Ab,2,2,solv,10,2,antipodal,90,2,18,[10;50],no
ATD[900;64],900,yes,ATD[900;64],yes,GHAT[900;12],1,Ab,2,2,solv,9,3,---,100,2,4,[9;225],no
ATD[900;65],900,yes,ATD[900;65],yes,GHAT[900;12],1,Ab,2,2,solv,18,12,---,50,2,2,[18;450],no
ATD[900;66],900,yes,ATD[900;66],yes,GHAT[900;13],1,Ab,2,2,solv,6,2,antipodal,150,2,6,[6;150],no
ATD[900;67],900,yes,ATD[900;67],yes,GHAT[900;13],1,Ab,2,2,solv,3,1,loose,300,2,4,[3;225],no
ATD[900;68],900,yes,ATD[900;68],yes,GHAT[900;13],1,Ab,2,2,solv,30,6,---,30,2,6,[30;150],no
ATD[900;69],900,yes,ATD[900;69],yes,GHAT[900;14],1,Ab,2,2,solv,6,2,antipodal,150,2,6,[6;150],no
ATD[900;70],900,yes,ATD[900;70],yes,GHAT[900;14],1,Ab,2,2,solv,3,1,loose,300,2,4,[3;225],no
ATD[900;71],900,yes,ATD[900;71],yes,GHAT[900;14],1,Ab,2,2,solv,30,6,---,30,2,6,[30;150],no
ATD[900;72],900,yes,ATD[900;72],yes,GHAT[900;15],1,Ab,2,2,solv,45,9,---,20,2,4,[45;225],no
ATD[900;73],900,yes,ATD[900;73],yes,GHAT[900;15],1,Ab,2,2,solv,18,9,---,50,3,2,[18;90;450],no
ATD[900;74],900,yes,ATD[900;74],yes,GHAT[900;15],1,Ab,2,2,solv,2,1,loose,450,3,18,[2;10;50],no
ATD[900;75],900,yes,ATD[900;75],yes,GHAT[900;16],1,Ab,2,2,solv,15,3,---,60,2,12,[15;75],no
ATD[900;76],900,yes,ATD[900;76],yes,GHAT[900;16],1,Ab,2,2,solv,6,3,---,150,3,6,[6;30;150],no
ATD[900;77],900,yes,ATD[900;77],yes,GHAT[900;16],1,Ab,2,2,solv,6,1,loose,150,3,2,[6;90;450],no
ATD[900;78],900,yes,ATD[900;78],yes,GHAT[900;17],1,Ab,2,4,solv,10,5,---,90,3,10,[10;30;90],no
ATD[900;79],900,yes,ATD[900;79],yes,GHAT[900;17],1,Ab,2,4,solv,6,3,---,150,3,6,[6;30;150],no
ATD[900;80],900,yes,ATD[900;80],yes,GHAT[900;17],2,Ab,2,2,solv,15,1,loose,60,2,4,[15;225],no
ATD[900;81],900,yes,ATD[900;81],yes,GHAT[900;18],1,Ab,2,4,solv,90,90,tight,10,1,10,[90],no
ATD[900;82],900,yes,ATD[900;82],yes,GHAT[900;18],1,Ab,2,4,solv,18,9,---,50,3,2,[18;90;450],no
ATD[900;83],900,yes,ATD[900;83],yes,GHAT[900;18],2,Ab,2,2,solv,5,1,loose,180,2,36,[5;25],no
ATD[900;84],900,yes,ATD[900;84],yes,GHAT[900;19],2,Ab,2,2,solv,5,1,loose,180,2,36,[5;25],no
ATD[900;85],900,yes,ATD[900;85],yes,GHAT[900;20],1,Ab,2,4,solv,50,25,---,18,3,2,[50;150;450],no
ATD[900;86],900,yes,ATD[900;86],yes,GHAT[900;20],1,Ab,2,4,solv,150,150,tight,6,1,6,[150],no
ATD[900;87],900,yes,ATD[900;87],yes,GHAT[900;20],2,Ab,2,2,solv,3,1,loose,300,2,100,[3;9],no
ATD[900;88],900,yes,ATD[900;88],yes,GHAT[900;21],1,Ab,2,2,solv,15,5,---,60,2,20,[15;45],no
ATD[900;89],900,yes,ATD[900;89],yes,GHAT[900;22],1,Ab,2,2,solv,10,1,loose,90,3,2,[10;150;450],no
ATD[900;90],900,yes,ATD[900;90],yes,GHAT[900;22],1,Ab,2,2,solv,15,5,---,60,2,20,[15;45],no
ATD[900;91],900,yes,ATD[900;91],yes,GHAT[900;22],1,Ab,2,2,solv,10,5,---,90,3,10,[10;30;90],no
ATD[900;92],900,yes,ATD[900;92],yes,GHAT[900;23],1,Ab,2,2,solv,75,25,---,12,2,4,[75;225],no
ATD[900;93],900,yes,ATD[900;93],yes,GHAT[900;24],1,Ab,2,2,solv,50,25,---,18,3,2,[50;150;450],no
ATD[900;94],900,yes,ATD[900;94],yes,GHAT[900;24],1,Ab,2,2,solv,75,25,---,12,2,4,[75;225],no
ATD[900;95],900,yes,ATD[900;95],yes,GHAT[900;24],1,Ab,2,2,solv,2,1,loose,450,3,50,[2;6;18],no
ATD[900;96],900,yes,ATD[900;96],yes,GHAT[900;25],1,Ab,2,2,solv,3,1,loose,300,2,100,[3;9],no
ATD[900;97],900,yes,ATD[900;97],yes,GHAT[900;26],1,Ab,2,2,solv,45,15,---,20,2,5,[45;180],no
ATD[900;98],900,yes,ATD[900;98],yes,GHAT[900;26],1,Ab,2,2,solv,10,5,---,90,2,45,[10;20],no
ATD[900;99],900,yes,ATD[900;99],yes,GHAT[900;27],1,Ab,2,2,solv,9,3,---,100,2,25,[9;36],no
ATD[900;100],900,yes,ATD[900;100],yes,GHAT[900;27],1,Ab,2,2,solv,50,25,---,18,2,9,[50;100],no
ATD[900;101],900,yes,ATD[900;101],yes,GHAT[900;28],1,Ab,2,2,solv,3,1,loose,300,2,75,[3;12],no
ATD[900;102],900,yes,ATD[900;102],yes,GHAT[900;28],1,Ab,2,2,solv,150,75,---,6,2,3,[150;300],no
ATD[900;103],900,yes,ATD[900;103],yes,GHAT[900;29],1,Ab,2,2,solv,30,15,---,30,2,15,[30;60],no
ATD[900;104],900,yes,ATD[900;104],yes,GHAT[900;29],1,Ab,2,2,solv,15,5,---,60,2,15,[15;60],no
ATD[900;105],900,yes,ATD[900;105],yes,GHAT[900;30],1,Ab,2,2,solv,6,3,---,150,2,75,[6;12],no
ATD[900;106],900,yes,ATD[900;106],yes,GHAT[900;30],1,Ab,2,2,solv,75,25,---,12,2,3,[75;300],no
ATD[900;107],900,yes,ATD[900;107],yes,GHAT[900;31],1,Ab,2,2,solv,5,5,tight,180,1,180,[5],no
ATD[900;108],900,yes,ATD[900;108],yes,GHAT[900;31],1,Ab,2,2,solv,90,90,tight,10,1,10,[90],no
ATD[900;109],900,yes,ATD[900;109],yes,GHAT[900;31],1,Ab,2,2,solv,90,36,---,10,2,2,[90;450],no
ATD[900;110],900,yes,ATD[900;110],yes,GHAT[900;32],1,Ab,2,2,solv,5,5,tight,180,1,180,[5],no
ATD[900;111],900,yes,ATD[900;111],yes,GHAT[900;33],1,Ab,2,2,solv,25,25,tight,36,1,36,[25],no
ATD[900;112],900,yes,ATD[900;112],yes,GHAT[900;34],1,Ab,2,2,solv,18,18,tight,50,1,50,[18],no
ATD[900;113],900,yes,ATD[900;113],yes,GHAT[900;34],1,Ab,2,2,solv,25,25,tight,36,1,36,[25],no
ATD[900;114],900,yes,ATD[900;114],yes,GHAT[900;34],1,Ab,2,2,solv,450,900,---,2,1,2,[450],no
ATD[900;115],900,yes,ATD[900;115],yes,GHAT[900;35],1,Ab,2,2,solv,150,100,---,6,2,2,[150;450],no
ATD[900;116],900,yes,ATD[900;116],yes,GHAT[900;35],1,Ab,2,2,solv,150,150,tight,6,1,6,[150],no
ATD[900;117],900,yes,ATD[900;117],yes,GHAT[900;35],1,Ab,2,2,solv,3,3,tight,300,1,300,[3],no
ATD[900;118],900,yes,ATD[900;118],yes,GHAT[900;36],1,Ab,2,2,solv,30,10,---,30,2,10,[30;90],no
ATD[900;119],900,yes,ATD[900;119],yes,GHAT[900;36],1,Ab,2,2,solv,15,15,tight,60,1,60,[15],no
ATD[900;120],900,yes,ATD[900;120],yes,GHAT[900;36],1,Ab,2,2,solv,30,6,---,30,2,6,[30;150],no
ATD[900;121],900,yes,ATD[900;121],yes,GHAT[900;37],1,Ab,2,2,solv,30,4,---,30,2,2,[30;450],no
ATD[900;122],900,yes,ATD[900;122],yes,GHAT[900;37],1,Ab,2,2,solv,15,15,tight,60,1,60,[15],no
ATD[900;123],900,yes,ATD[900;123],yes,GHAT[900;37],1,Ab,2,2,solv,30,30,tight,30,1,30,[30],no
ATD[900;124],900,yes,ATD[900;124],yes,GHAT[900;38],1,Ab,2,2,solv,15,3,---,60,2,12,[15;75],no
ATD[900;125],900,yes,ATD[900;125],yes,GHAT[900;38],1,Ab,2,2,solv,30,30,tight,30,1,30,[30],no
ATD[900;126],900,yes,ATD[900;126],yes,GHAT[900;38],1,Ab,2,2,solv,30,10,---,30,2,10,[30;90],no
ATD[900;127],900,yes,ATD[900;127],yes,GHAT[900;39],1,Ab,2,2,solv,150,150,tight,6,1,6,[150],no
ATD[900;128],900,yes,ATD[900;128],yes,GHAT[900;39],1,Ab,2,2,solv,6,2,antipodal,150,2,50,[6;18],no
ATD[900;129],900,yes,ATD[900;129],yes,GHAT[900;39],1,Ab,2,2,solv,75,75,tight,12,1,12,[75],no
ATD[900;130],900,yes,ATD[900;130],yes,GHAT[900;40],1,Ab,2,2,solv,150,100,---,6,2,2,[150;450],no
ATD[900;131],900,yes,ATD[900;131],yes,GHAT[900;40],1,Ab,2,2,solv,6,6,tight,150,1,150,[6],no
ATD[900;132],900,yes,ATD[900;132],yes,GHAT[900;40],1,Ab,2,2,solv,75,75,tight,12,1,12,[75],no
ATD[900;133],900,yes,ATD[900;133],yes,GHAT[900;41],1,Ab,2,2,solv,50,50,tight,18,1,18,[50],no
ATD[900;134],900,yes,ATD[900;134],yes,GHAT[900;41],1,Ab,2,2,solv,9,9,tight,100,1,100,[9],no
ATD[900;135],900,yes,ATD[900;135],yes,GHAT[900;41],1,Ab,2,2,solv,450,900,---,2,1,2,[450],no
ATD[900;136],900,yes,ATD[900;136],yes,GHAT[900;42],1,Ab,2,2,solv,90,90,tight,10,1,10,[90],no
ATD[900;137],900,yes,ATD[900;137],yes,GHAT[900;42],1,Ab,2,2,solv,45,45,tight,20,1,20,[45],no
ATD[900;138],900,yes,ATD[900;138],yes,GHAT[900;42],1,Ab,2,2,solv,10,2,antipodal,90,2,18,[10;50],no
ATD[900;139],900,yes,ATD[900;139],yes,GHAT[900;43],1,Ab,2,2,solv,45,45,tight,20,1,20,[45],no
ATD[900;140],900,yes,ATD[900;140],yes,GHAT[900;43],1,Ab,2,2,solv,90,36,---,10,2,2,[90;450],no
